path,fileClass,skill,anchor,anchorSource,realEditCount,derivedVersion,action
.skilled/skills/system-deep-loop/deep-improvement/references/agent-improvement/profiling-audit-log.md,reference,system-deep-loop/deep-improvement,1.17.1.0,"max(fm,changelog)",15,1.17.0.15,compute
.skilled/skills/system-deep-loop/deep-improvement/references/agent-improvement/score-dimensions.md,reference,system-deep-loop/deep-improvement,1.17.1.0,"max(fm,changelog)",15,1.17.0.15,compute
.skilled/skills/system-deep-loop/deep-improvement/references/agent-improvement/stress-test-protocol.md,reference,system-deep-loop/deep-improvement,1.17.1.0,"max(fm,changelog)",2,1.17.0.2,compute
.skilled/skills/system-deep-loop/deep-improvement/references/agent-improvement/target-onboarding.md,reference,system-deep-loop/deep-improvement,1.17.1.0,"max(fm,changelog)",18,1.17.0.18,compute
.skilled/skills/system-deep-loop/deep-improvement/references/model-benchmark/benchmark-operator-guide.md,reference,system-deep-loop/deep-improvement,1.17.1.0,"max(fm,changelog)",28,1.17.0.28,compute
.skilled/skills/system-deep-loop/deep-improvement/references/model-benchmark/evaluator-contract.md,reference,system-deep-loop/deep-improvement,1.17.1.0,"max(fm,changelog)",17,1.17.0.17,compute
.skilled/skills/system-deep-loop/deep-improvement/references/model-benchmark/lane-b-mechanics.md,reference,system-deep-loop/deep-improvement,1.17.1.0,"max(fm,changelog)",4,1.17.0.4,compute
.skilled/skills/system-deep-loop/deep-improvement/references/model-benchmark/mixed-executor-methodology.md,reference,system-deep-loop/deep-improvement,1.17.1.0,"max(fm,changelog)",13,1.17.0.13,compute
.skilled/skills/system-deep-loop/deep-improvement/references/shared/agent-mirror-crosswalk.md,reference,system-deep-loop/deep-improvement,1.17.1.0,"max(fm,changelog)",2,1.17.0.2,compute
.skilled/skills/system-deep-loop/deep-improvement/references/shared/heldout-and-gold-sets.md,reference,system-deep-loop/deep-improvement,1.17.1.0,"max(fm,changelog)",6,1.17.0.6,compute
.skilled/skills/system-deep-loop/deep-improvement/references/shared/loop-protocol.md,reference,system-deep-loop/deep-improvement,1.17.1.0,"max(fm,changelog)",12,1.17.0.12,compute
.skilled/skills/system-deep-loop/deep-improvement/references/shared/promotion-gate-contract.md,reference,system-deep-loop/deep-improvement,1.17.1.0,"max(fm,changelog)",21,1.17.0.21,compute
.skilled/skills/system-deep-loop/deep-improvement/references/shared/promotion-rules.md,reference,system-deep-loop/deep-improvement,1.17.1.0,"max(fm,changelog)",20,1.17.0.20,compute
.skilled/skills/system-deep-loop/deep-improvement/references/shared/quick-reference.md,reference,system-deep-loop/deep-improvement,1.17.1.0,"max(fm,changelog)",26,1.17.0.26,compute
.skilled/skills/system-deep-loop/deep-improvement/references/shared/rollback-runbook.md,reference,system-deep-loop/deep-improvement,1.17.1.0,"max(fm,changelog)",13,1.17.0.13,compute
.skilled/skills/system-deep-loop/deep-improvement/references/shared/runtime-truth-contracts.md,reference,system-deep-loop/deep-improvement,1.17.1.0,"max(fm,changelog)",8,1.17.0.8,compute
.skilled/skills/system-deep-loop/deep-research/README.md,readme,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",62,1.15.0.62,compute
.skilled/skills/system-deep-loop/deep-research/SKILL.md,skill-md,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",,1.15.0.0,compute
.skilled/skills/system-deep-loop/deep-research/assets/deep-research-dashboard.md,asset,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",11,1.15.0.11,compute
.skilled/skills/system-deep-loop/deep-research/assets/deep-research-strategy.md,asset,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",29,1.15.0.29,compute
.skilled/skills/system-deep-loop/deep-research/feature-catalog/convergence/anti-convergence-floor.md,feature-catalog,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",6,1.15.0.6,compute
.skilled/skills/system-deep-loop/deep-research/feature-catalog/convergence/divergent-convergence-mode.md,feature-catalog,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",3,1.15.0.3,compute
.skilled/skills/system-deep-loop/deep-research/feature-catalog/convergence/graph-convergence.md,feature-catalog,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",20,1.15.0.20,compute
.skilled/skills/system-deep-loop/deep-research/feature-catalog/convergence/quality-guards.md,feature-catalog,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",14,1.15.0.14,compute
.skilled/skills/system-deep-loop/deep-research/feature-catalog/convergence/stuck-detection.md,feature-catalog,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",17,1.15.0.17,compute
.skilled/skills/system-deep-loop/deep-research/feature-catalog/convergence/three-signal-model.md,feature-catalog,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",17,1.15.0.17,compute
.skilled/skills/system-deep-loop/deep-research/feature-catalog/feature-catalog.md,feature-catalog,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",22,1.15.0.22,compute
.skilled/skills/system-deep-loop/deep-research/feature-catalog/loop-lifecycle/convergence-check.md,feature-catalog,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",17,1.15.0.17,compute
.skilled/skills/system-deep-loop/deep-research/feature-catalog/loop-lifecycle/fanout-dispatch.md,feature-catalog,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",10,1.15.0.10,compute
.skilled/skills/system-deep-loop/deep-research/feature-catalog/loop-lifecycle/initialization.md,feature-catalog,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",14,1.15.0.14,compute
.skilled/skills/system-deep-loop/deep-research/feature-catalog/loop-lifecycle/iteration-dispatch.md,feature-catalog,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",14,1.15.0.14,compute
.skilled/skills/system-deep-loop/deep-research/feature-catalog/loop-lifecycle/loop-wide-dry-run.md,feature-catalog,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",6,1.15.0.6,compute
.skilled/skills/system-deep-loop/deep-research/feature-catalog/loop-lifecycle/memory-save.md,feature-catalog,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",15,1.15.0.15,compute
.skilled/skills/system-deep-loop/deep-research/feature-catalog/loop-lifecycle/per-iteration-memory-upsert.md,feature-catalog,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",7,1.15.0.7,compute
.skilled/skills/system-deep-loop/deep-research/feature-catalog/loop-lifecycle/resource-map-emission.md,feature-catalog,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",16,1.15.0.16,compute
.skilled/skills/system-deep-loop/deep-research/feature-catalog/loop-lifecycle/run-now-control.md,feature-catalog,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",6,1.15.0.6,compute
.skilled/skills/system-deep-loop/deep-research/feature-catalog/loop-lifecycle/synthesis.md,feature-catalog,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",17,1.15.0.17,compute
.skilled/skills/system-deep-loop/deep-research/feature-catalog/research-output/negative-knowledge.md,feature-catalog,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",17,1.15.0.17,compute
.skilled/skills/system-deep-loop/deep-research/feature-catalog/research-output/progressive-synthesis.md,feature-catalog,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",18,1.15.0.18,compute
.skilled/skills/system-deep-loop/deep-research/feature-catalog/state-management/config-management.md,feature-catalog,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",19,1.15.0.19,compute
.skilled/skills/system-deep-loop/deep-research/feature-catalog/state-management/dashboard-sparkline-trend.md,feature-catalog,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",6,1.15.0.6,compute
.skilled/skills/system-deep-loop/deep-research/feature-catalog/state-management/ideas-backlog-lifecycle.md,feature-catalog,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",6,1.15.0.6,compute
.skilled/skills/system-deep-loop/deep-research/feature-catalog/state-management/injection-inbox-provenance.md,feature-catalog,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",6,1.15.0.6,compute
.skilled/skills/system-deep-loop/deep-research/feature-catalog/state-management/jsonl-state-log.md,feature-catalog,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",17,1.15.0.17,compute
.skilled/skills/system-deep-loop/deep-research/feature-catalog/state-management/question-conflict-ownership.md,feature-catalog,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",6,1.15.0.6,compute
.skilled/skills/system-deep-loop/deep-research/feature-catalog/state-management/rejected-pattern-cache.md,feature-catalog,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",6,1.15.0.6,compute
.skilled/skills/system-deep-loop/deep-research/feature-catalog/state-management/strategy-tracking.md,feature-catalog,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",17,1.15.0.17,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/command-flow-stress-tests/README.md,readme,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",3,1.15.0.3,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/command-flow-stress-tests/exhausted-approach-respect.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",17,1.15.0.17,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/command-flow-stress-tests/iteration-citation-jsonl.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",17,1.15.0.17,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/command-flow-stress-tests/pause-sentinel-halt.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",17,1.15.0.17,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/command-flow-stress-tests/resource-map-toggle.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",17,1.15.0.17,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/command-flow-stress-tests/setup-yaml-handoff.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",17,1.15.0.17,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/command-flow-stress-tests/spec-fence-writeback.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",17,1.15.0.17,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/convergence-and-recovery/anti-convergence-floor.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",6,1.15.0.6,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/convergence-and-recovery/blocked-stop-reducer-surfacing.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",19,1.15.0.19,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/convergence-and-recovery/composite-convergence-stop-behavior.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",21,1.15.0.21,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/convergence-and-recovery/convergence-passes-guard-fails-override.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",21,1.15.0.21,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/convergence-and-recovery/divergent-convergence-mode.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",3,1.15.0.3,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/convergence-and-recovery/graph-aware-stop-gate.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",20,1.15.0.20,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/convergence-and-recovery/graph-convergence-signals.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",22,1.15.0.22,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/convergence-and-recovery/insight-status-prevents-false-stuck.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",22,1.15.0.22,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/convergence-and-recovery/quality-guard-focus-alignment.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",21,1.15.0.21,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/convergence-and-recovery/quality-guard-no-single-weak-source.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",21,1.15.0.21,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/convergence-and-recovery/quality-guard-source-diversity.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",21,1.15.0.21,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/convergence-and-recovery/stop-on-max-iterations.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",21,1.15.0.21,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/convergence-and-recovery/stop-when-all-key-questions-are-answered.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",21,1.15.0.21,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/convergence-and-recovery/stuck-recovery-widens-focus-and-continues.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",23,1.15.0.23,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/convergence-and-recovery/thought-status-convergence-handling.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",21,1.15.0.21,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/entry-points-and-modes/auto-mode-deep-research-kickoff.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",22,1.15.0.22,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/entry-points-and-modes/confirm-mode-checkpointed-execution.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",21,1.15.0.21,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/entry-points-and-modes/loop-wide-dry-run.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",5,1.15.0.5,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/entry-points-and-modes/parameterized-invocation-max-iterations-convergence.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",21,1.15.0.21,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/fanout/fanout-cli-lineages-research.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",13,1.15.0.13,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/fanout/fanout-native-sequential-research.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",9,1.15.0.9,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/fanout/fanout-single-executor-parity-research.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",12,1.15.0.12,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/initialization-and-state-setup/fresh-initialization-creates-canonical-state-files.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",21,1.15.0.21,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/initialization-and-state-setup/invalid-or-contradictory-state-halts-for-repair.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",21,1.15.0.21,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/initialization-and-state-setup/research-charter-validation.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",21,1.15.0.21,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/initialization-and-state-setup/resume-classification-from-valid-prior-state.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",21,1.15.0.21,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/intra-routing-recall/convergence.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",9,1.15.0.9,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/intra-routing-recall/iteration.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",9,1.15.0.9,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/intra-routing-recall/loop-setup.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",9,1.15.0.9,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/intra-routing-recall/recovery.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",9,1.15.0.9,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/intra-routing-recall/resource-map.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",9,1.15.0.9,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/intra-routing-recall/runtime-parity.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",9,1.15.0.9,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/intra-routing-recall/spec-anchoring.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",9,1.15.0.9,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/intra-routing-recall/state.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",9,1.15.0.9,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/iteration-execution-and-state-discipline/dashboard-generation-after-iteration.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",24,1.15.0.24,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/iteration-execution-and-state-discipline/dashboard-sparkline-trend.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",6,1.15.0.6,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/iteration-execution-and-state-discipline/focus-track-labels-in-dashboard.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",20,1.15.0.20,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/iteration-execution-and-state-discipline/graph-events-emission.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",23,1.15.0.23,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/iteration-execution-and-state-discipline/ideas-backlog-lifecycle.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",6,1.15.0.6,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/iteration-execution-and-state-discipline/injection-inbox-provenance.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",6,1.15.0.6,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/iteration-execution-and-state-discipline/iteration-reads-state-before-research.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",23,1.15.0.23,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/iteration-execution-and-state-discipline/iteration-writes-iteration-jsonl-and-strategy-update.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",24,1.15.0.24,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/iteration-execution-and-state-discipline/novelty-justification-in-jsonl.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",21,1.15.0.21,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/iteration-execution-and-state-discipline/progressive-synthesis-behavior-for-research-md.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",24,1.15.0.24,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/iteration-execution-and-state-discipline/question-conflict-ownership.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",6,1.15.0.6,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/iteration-execution-and-state-discipline/rejected-pattern-cache.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",6,1.15.0.6,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/iteration-execution-and-state-discipline/strategy-next-focus-and-exhausted-approach-discipline.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",23,1.15.0.23,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/manual-testing-playbook.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",32,1.15.0.32,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/pause-resume-and-fault-tolerance/jsonl-reconstruction-from-iteration-files.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",22,1.15.0.22,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/pause-resume-and-fault-tolerance/malformed-jsonl-lines-are-skipped-with-defaults.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",20,1.15.0.20,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/pause-resume-and-fault-tolerance/pause-sentinel-halts-between-iterations.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",24,1.15.0.24,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/pause-resume-and-fault-tolerance/resume-after-pause-sentinel-removal.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",24,1.15.0.24,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/pause-resume-and-fault-tolerance/run-now-control.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",6,1.15.0.6,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/synthesis-save-and-guardrails/final-synthesis-memory-save-and-guardrail-behavior.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",25,1.15.0.25,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/synthesis-save-and-guardrails/per-iteration-memory-upsert.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",7,1.15.0.7,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/synthesis-save-and-guardrails/resource-map-emission.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",23,1.15.0.23,compute
.skilled/skills/system-deep-loop/deep-research/manual-testing-playbook/synthesis-save-and-guardrails/ruled-out-directions-in-synthesis.md,playbook,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",21,1.15.0.21,compute
.skilled/skills/system-deep-loop/deep-research/references/convergence/convergence-graph.md,reference,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",5,1.15.0.5,compute
.skilled/skills/system-deep-loop/deep-research/references/convergence/convergence-recovery.md,reference,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",5,1.15.0.5,compute
.skilled/skills/system-deep-loop/deep-research/references/convergence/convergence-reference-only.md,reference,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",8,1.15.0.8,compute
.skilled/skills/system-deep-loop/deep-research/references/convergence/convergence-signals.md,reference,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",5,1.15.0.5,compute
.skilled/skills/system-deep-loop/deep-research/references/convergence/convergence.md,reference,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",24,1.15.0.24,compute
.skilled/skills/system-deep-loop/deep-research/references/guides/capability-matrix.md,reference,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",18,1.15.0.18,compute
.skilled/skills/system-deep-loop/deep-research/references/guides/quick-reference.md,reference,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",33,1.15.0.33,compute
.skilled/skills/system-deep-loop/deep-research/references/protocol/context-snapshot.md,reference,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",1,1.15.0.1,compute
.skilled/skills/system-deep-loop/deep-research/references/protocol/loop-protocol.md,reference,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",46,1.15.0.46,compute
.skilled/skills/system-deep-loop/deep-research/references/protocol/spec-check-protocol.md,reference,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",14,1.15.0.14,compute
.skilled/skills/system-deep-loop/deep-research/references/state/state-format.md,reference,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",34,1.15.0.34,compute
.skilled/skills/system-deep-loop/deep-research/references/state/state-jsonl.md,reference,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",11,1.15.0.11,compute
.skilled/skills/system-deep-loop/deep-research/references/state/state-outputs.md,reference,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",6,1.15.0.6,compute
.skilled/skills/system-deep-loop/deep-research/references/state/state-reducer-registry.md,reference,system-deep-loop/deep-research,1.15.0.0,"max(fm,changelog)",8,1.15.0.8,compute
.skilled/skills/system-deep-loop/deep-review/README.md,readme,system-deep-loop/deep-review,1.11.0.36,"max(fm,changelog)",49,1.11.0.49,compute
.skilled/skills/system-deep-loop/deep-review/SKILL.md,skill-md,system-deep-loop/deep-review,1.11.0.36,"max(fm,changelog)",,1.11.0.36,compute
.skilled/skills/system-deep-loop/deep-review/assets/deep-review-dashboard.md,asset,system-deep-loop/deep-review,1.11.0.36,"max(fm,changelog)",20,1.11.0.20,compute
.skilled/skills/system-deep-loop/deep-review/assets/deep-review-strategy.md,asset,system-deep-loop/deep-review,1.11.0.36,"max(fm,changelog)",21,1.11.0.21,compute
.skilled/skills/system-deep-loop/deep-review/assets/review-mode-contract-snapshot.md,asset,system-deep-loop/deep-review,1.11.0.36,"max(fm,changelog)",5,1.11.0.5,compute
.skilled/skills/system-deep-loop/deep-review/feature-catalog/feature-catalog.md,feature-catalog,system-deep-loop/deep-review,1.11.0.36,"max(fm,changelog)",20,1.11.0.20,compute
.skilled/skills/system-deep-loop/deep-review/feature-catalog/loop-lifecycle/convergence-check.md,feature-catalog,system-deep-loop/deep-review,1.11.0.36,"max(fm,changelog)",12,1.11.0.12,compute
.skilled/skills/system-deep-loop/deep-review/feature-catalog/loop-lifecycle/executor-selection-contract.md,feature-catalog,system-deep-loop/deep-review,1.11.0.36,"max(fm,changelog)",15,1.11.0.15,compute
.skilled/skills/system-deep-loop/deep-review/feature-catalog/loop-lifecycle/fanout-dispatch.md,feature-catalog,system-deep-loop/deep-review,1.11.0.36,"max(fm,changelog)",10,1.11.0.10,compute
.skilled/skills/system-deep-loop/deep-review/feature-catalog/loop-lifecycle/initialization.md,feature-catalog,system-deep-loop/deep-review,1.11.0.36,"max(fm,changelog)",11,1.11.0.11,compute
.skilled/skills/system-deep-loop/deep-review/feature-catalog/loop-lifecycle/iteration-dispatch.md,feature-catalog,system-deep-loop/deep-review,1.11.0.36,"max(fm,changelog)",15,1.11.0.15,compute
.skilled/skills/system-deep-loop/deep-review/feature-catalog/loop-lifecycle/memory-save.md,feature-catalog,system-deep-loop/deep-review,1.11.0.36,"max(fm,changelog)",11,1.11.0.11,compute
.skilled/skills/system-deep-loop/deep-review/feature-catalog/loop-lifecycle/resource-map-coverage-gate.md,feature-catalog,system-deep-loop/deep-review,1.11.0.36,"max(fm,changelog)",10,1.11.0.10,compute
.skilled/skills/system-deep-loop/deep-review/feature-catalog/loop-lifecycle/resource-map-emission.md,feature-catalog,system-deep-loop/deep-review,1.11.0.36,"max(fm,changelog)",18,1.11.0.18,compute
.skilled/skills/system-deep-loop/deep-review/feature-catalog/loop-lifecycle/synthesis.md,feature-catalog,system-deep-loop/deep-review,1.11.0.36,"max(fm,changelog)",12,1.11.0.12,compute
.skilled/skills/system-deep-loop/deep-review/feature-catalog/review-dimensions/correctness.md,feature-catalog,system-deep-loop/deep-review,1.11.0.36,"max(fm,changelog)",11,1.11.0.11,compute
.skilled/skills/system-deep-loop/deep-review/feature-catalog/review-dimensions/maintainability.md,feature-catalog,system-deep-loop/deep-review,1.11.0.36,"max(fm,changelog)",11,1.11.0.11,compute
