section	link	raw	into_opencode	resolved	raw_keep_compat	raw_no_compat	dangling	origin	class
opencode-internal-hooks	.opencode/hooks/directive-lifecycle/claude/speckit-directive-lifecycle-boundary.ts	../../../skills/system-spec-kit/runtime/hooks/claude/directive-lifecycle-boundary.ts	yes	.opencode/skills/system-spec-kit/runtime/hooks/claude/directive-lifecycle-boundary.ts	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/dispatch/cursor/post-tool-use.mjs	../../../skills/system-spec-kit/runtime/hooks/cursor/post-tool-use.mjs	yes	.opencode/skills/system-spec-kit/runtime/hooks/cursor/post-tool-use.mjs	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/dispatch/opencode/cli-dispatch-audit.js	../../../plugins/cli-dispatch-audit.js	yes	.opencode/plugins/cli-dispatch-audit.js	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/dist-freshness/claude/check-dist-staleness.sh	../../../skills/sk-code/sk-code-quality/scripts/check-dist-staleness.sh	yes	.opencode/skills/sk-code/sk-code-quality/scripts/check-dist-staleness.sh	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/dist-freshness/codex/check-dist-staleness.sh	../../../skills/sk-code/sk-code-quality/scripts/check-dist-staleness.sh	yes	.opencode/skills/sk-code/sk-code-quality/scripts/check-dist-staleness.sh	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/dist-freshness/cursor/check-dist-staleness.sh	../../../skills/sk-code/sk-code-quality/scripts/check-dist-staleness.sh	yes	.opencode/skills/sk-code/sk-code-quality/scripts/check-dist-staleness.sh	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/dist-freshness/devin/check-dist-staleness.sh	../../../skills/sk-code/sk-code-quality/scripts/check-dist-staleness.sh	yes	.opencode/skills/sk-code/sk-code-quality/scripts/check-dist-staleness.sh	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/dist-freshness/opencode/system-dist-freshness-guard.js	../../../plugins/system-dist-freshness-guard.js	yes	.opencode/plugins/system-dist-freshness-guard.js	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/git-hooks-check/claude/check-git-hooks.sh	../../../bin/check-git-hooks.sh	yes	.opencode/bin/check-git-hooks.sh	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/git-hooks-check/codex/check-git-hooks.sh	../../../bin/check-git-hooks.sh	yes	.opencode/bin/check-git-hooks.sh	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/git-hooks-check/cursor/check-git-hooks.sh	../../../bin/check-git-hooks.sh	yes	.opencode/bin/check-git-hooks.sh	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/git-hooks-check/devin/check-git-hooks.sh	../../../bin/check-git-hooks.sh	yes	.opencode/bin/check-git-hooks.sh	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/git-preflight/README.md	../../skills/sk-git/scripts/hooks/README.md	yes	.opencode/skills/sk-git/scripts/hooks/README.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/git-preflight/opencode/sk-git-preflight-advisory.js	../../../plugins/sk-git-preflight-advisory.js	yes	.opencode/plugins/sk-git-preflight-advisory.js	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/git-preflight/pi/git-preflight-advisory.ts	../../../skills/sk-git/scripts/hooks/pi/git-preflight-advisory.ts	yes	.opencode/skills/sk-git/scripts/hooks/pi/git-preflight-advisory.ts	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/git-preflight/shared/git-preflight-advisory.mjs	../../../skills/sk-git/scripts/hooks/git-preflight-advisory.mjs	yes	.opencode/skills/sk-git/scripts/hooks/git-preflight-advisory.mjs	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/git-primary-reconcile/claude/git-primary-reconcile.sh	../../../bin/git-primary-reconcile.sh	yes	.opencode/bin/git-primary-reconcile.sh	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/git-primary-reconcile/codex/git-primary-reconcile.sh	../../../bin/git-primary-reconcile.sh	yes	.opencode/bin/git-primary-reconcile.sh	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/git-primary-reconcile/pi/git-primary-reconcile.sh	../../../bin/git-primary-reconcile.sh	yes	.opencode/bin/git-primary-reconcile.sh	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/git-worktree-guard/claude/worktree-guard.sh	../../../bin/worktree-guard.sh	yes	.opencode/bin/worktree-guard.sh	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/git-worktree-guard/codex/worktree-guard.sh	../../../bin/worktree-guard.sh	yes	.opencode/bin/worktree-guard.sh	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/git-worktree-guard/cursor/worktree-guard.sh	../../../bin/worktree-guard.sh	yes	.opencode/bin/worktree-guard.sh	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/git-worktree-guard/devin/worktree-guard.sh	../../../bin/worktree-guard.sh	yes	.opencode/bin/worktree-guard.sh	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/goal/opencode/opencode-goal.js	../../../plugins/opencode-goal.js	yes	.opencode/plugins/opencode-goal.js	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/hook-install/claude/install-codex-hooks.mjs	../../../bin/install-codex-hooks.mjs	yes	.opencode/bin/install-codex-hooks.mjs	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/hook-install/cursor/install-codex-hooks.mjs	../../../bin/install-codex-hooks.mjs	yes	.opencode/bin/install-codex-hooks.mjs	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/hook-install/devin/install-codex-hooks.mjs	../../../bin/install-codex-hooks.mjs	yes	.opencode/bin/install-codex-hooks.mjs	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/mcp-route-guard/opencode/mcp-route-guard.js	../../../plugins/mcp-route-guard.js	yes	.opencode/plugins/mcp-route-guard.js	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/permission-policy/devin/permission-request-policy.mjs	../../../skills/system-spec-kit/runtime/hooks/devin/permission-request-policy.mjs	yes	.opencode/skills/system-spec-kit/runtime/hooks/devin/permission-request-policy.mjs	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/post-edit-quality/cursor/post-tool-use.mjs	../../../skills/system-spec-kit/runtime/hooks/cursor/post-tool-use.mjs	yes	.opencode/skills/system-spec-kit/runtime/hooks/cursor/post-tool-use.mjs	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/post-edit-quality/opencode/sk-code-post-edit-quality.js	../../../plugins/sk-code-post-edit-quality.js	yes	.opencode/plugins/sk-code-post-edit-quality.js	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-cleanup/claude/session-cleanup.sh	../../../scripts/session-cleanup.sh	yes	.opencode/scripts/session-cleanup.sh	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-cleanup/codex/session-cleanup.sh	../../../scripts/session-cleanup.sh	yes	.opencode/scripts/session-cleanup.sh	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-cleanup/cursor/session-cleanup.sh	../../../scripts/session-cleanup.sh	yes	.opencode/scripts/session-cleanup.sh	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-cleanup/devin/session-cleanup.sh	../../../scripts/session-cleanup.sh	yes	.opencode/scripts/session-cleanup.sh	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-cleanup/opencode/session-cleanup.js	../../../plugins/session-cleanup.js	yes	.opencode/plugins/session-cleanup.js	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-lifecycle/claude/compact-inject.js	../../../skills/system-spec-kit/runtime/dist/hooks/claude/compact-inject.js	yes	.opencode/skills/system-spec-kit/runtime/dist/hooks/claude/compact-inject.js	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-lifecycle/claude/compact-inject.ts	../../../skills/system-spec-kit/runtime/hooks/claude/compact-inject.ts	yes	.opencode/skills/system-spec-kit/runtime/hooks/claude/compact-inject.ts	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-lifecycle/claude/session-prime.js	../../../skills/system-spec-kit/runtime/dist/hooks/claude/session-prime.js	yes	.opencode/skills/system-spec-kit/runtime/dist/hooks/claude/session-prime.js	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-lifecycle/claude/session-prime.ts	../../../skills/system-spec-kit/runtime/hooks/claude/session-prime.ts	yes	.opencode/skills/system-spec-kit/runtime/hooks/claude/session-prime.ts	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-lifecycle/claude/session-stop.js	../../../skills/system-spec-kit/runtime/dist/hooks/claude/session-stop.js	yes	.opencode/skills/system-spec-kit/runtime/dist/hooks/claude/session-stop.js	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-lifecycle/claude/session-stop.ts	../../../skills/system-spec-kit/runtime/hooks/claude/session-stop.ts	yes	.opencode/skills/system-spec-kit/runtime/hooks/claude/session-stop.ts	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-lifecycle/codex/compact-inject.js	../../../skills/system-spec-kit/runtime/dist/hooks/codex/compact-inject.js	yes	.opencode/skills/system-spec-kit/runtime/dist/hooks/codex/compact-inject.js	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-lifecycle/codex/compact-inject.ts	../../../skills/system-spec-kit/runtime/hooks/codex/compact-inject.ts	yes	.opencode/skills/system-spec-kit/runtime/hooks/codex/compact-inject.ts	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-lifecycle/codex/session-start.js	../../../skills/system-spec-kit/runtime/dist/hooks/codex/session-start.js	yes	.opencode/skills/system-spec-kit/runtime/dist/hooks/codex/session-start.js	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-lifecycle/codex/session-start.ts	../../../skills/system-spec-kit/runtime/hooks/codex/session-start.ts	yes	.opencode/skills/system-spec-kit/runtime/hooks/codex/session-start.ts	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-lifecycle/codex/session-stop.js	../../../skills/system-spec-kit/runtime/dist/hooks/codex/session-stop.js	yes	.opencode/skills/system-spec-kit/runtime/dist/hooks/codex/session-stop.js	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-lifecycle/codex/session-stop.ts	../../../skills/system-spec-kit/runtime/hooks/codex/session-stop.ts	yes	.opencode/skills/system-spec-kit/runtime/hooks/codex/session-stop.ts	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-lifecycle/cursor/precompact.js	../../../skills/system-spec-kit/runtime/dist/hooks/cursor/precompact.js	yes	.opencode/skills/system-spec-kit/runtime/dist/hooks/cursor/precompact.js	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-lifecycle/cursor/precompact.ts	../../../skills/system-spec-kit/runtime/hooks/cursor/precompact.ts	yes	.opencode/skills/system-spec-kit/runtime/hooks/cursor/precompact.ts	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-lifecycle/cursor/session-end.js	../../../skills/system-spec-kit/runtime/dist/hooks/cursor/session-end.js	yes	.opencode/skills/system-spec-kit/runtime/dist/hooks/cursor/session-end.js	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-lifecycle/cursor/session-end.ts	../../../skills/system-spec-kit/runtime/hooks/cursor/session-end.ts	yes	.opencode/skills/system-spec-kit/runtime/hooks/cursor/session-end.ts	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-lifecycle/cursor/session-start.js	../../../skills/system-spec-kit/runtime/dist/hooks/cursor/session-start.js	yes	.opencode/skills/system-spec-kit/runtime/dist/hooks/cursor/session-start.js	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-lifecycle/cursor/session-start.ts	../../../skills/system-spec-kit/runtime/hooks/cursor/session-start.ts	yes	.opencode/skills/system-spec-kit/runtime/hooks/cursor/session-start.ts	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-lifecycle/devin/post-compaction.cjs	../../../skills/system-spec-kit/runtime/hooks/devin/post-compaction.cjs	yes	.opencode/skills/system-spec-kit/runtime/hooks/devin/post-compaction.cjs	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-lifecycle/devin/session-start.js	../../../skills/system-spec-kit/runtime/dist/hooks/devin/session-start.js	yes	.opencode/skills/system-spec-kit/runtime/dist/hooks/devin/session-start.js	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-lifecycle/devin/session-start.ts	../../../skills/system-spec-kit/runtime/hooks/devin/session-start.ts	yes	.opencode/skills/system-spec-kit/runtime/hooks/devin/session-start.ts	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-lifecycle/devin/session-stop.js	../../../skills/system-spec-kit/runtime/dist/hooks/devin/session-stop.js	yes	.opencode/skills/system-spec-kit/runtime/dist/hooks/devin/session-stop.js	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-lifecycle/devin/session-stop.ts	../../../skills/system-spec-kit/runtime/hooks/devin/session-stop.ts	yes	.opencode/skills/system-spec-kit/runtime/hooks/devin/session-stop.ts	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-lifecycle/pi/session-compact-context.ts	../../../skills/system-spec-kit/runtime/hooks/pi/session-compact-context.ts	yes	.opencode/skills/system-spec-kit/runtime/hooks/pi/session-compact-context.ts	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-lifecycle/pi/session-start-advisories.ts	../../../skills/system-spec-kit/runtime/hooks/pi/session-start-advisories.ts	yes	.opencode/skills/system-spec-kit/runtime/hooks/pi/session-start-advisories.ts	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-lifecycle/pi/session-start-context.ts	../../../skills/system-spec-kit/runtime/hooks/pi/session-start-context.ts	yes	.opencode/skills/system-spec-kit/runtime/hooks/pi/session-start-context.ts	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/session-lifecycle/pi/session-stop-context.ts	../../../skills/system-spec-kit/runtime/hooks/pi/session-stop-context.ts	yes	.opencode/skills/system-spec-kit/runtime/hooks/pi/session-stop-context.ts	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/sk-vision/devin/sk-vision.mjs	../../../skills/sk-vision/hooks/devin/sk-vision.mjs	yes	.opencode/skills/sk-vision/hooks/devin/sk-vision.mjs	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/sk-vision/opencode/sk-vision.ts	../../../skills/sk-vision/hooks/opencode/sk-vision.ts	yes	.opencode/skills/sk-vision/hooks/opencode/sk-vision.ts	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/sk-vision/pi/sk-vision.ts	../../../skills/sk-vision/hooks/pi/sk-vision.ts	yes	.opencode/skills/sk-vision/hooks/pi/sk-vision.ts	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/skill-advisor/README.md	../../skills/system-skill-advisor/hooks/skill-advisor-hook.md	yes	.opencode/skills/system-skill-advisor/hooks/skill-advisor-hook.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/skill-advisor/claude/speckit-user-prompt-submit.ts	../../../skills/system-spec-kit/runtime/hooks/claude/user-prompt-submit.ts	yes	.opencode/skills/system-spec-kit/runtime/hooks/claude/user-prompt-submit.ts	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/skill-advisor/claude/user-prompt-submit.js	../../../skills/system-spec-kit/runtime/dist/hooks/claude/user-prompt-submit.js	yes	.opencode/skills/system-spec-kit/runtime/dist/hooks/claude/user-prompt-submit.js	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/skill-advisor/claude/user-prompt-submit.ts	../../../skills/system-skill-advisor/hooks/claude/user-prompt-submit.ts	yes	.opencode/skills/system-skill-advisor/hooks/claude/user-prompt-submit.ts	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/skill-advisor/codex/user-prompt-submit.js	../../../skills/system-spec-kit/runtime/dist/hooks/codex/user-prompt-submit.js	yes	.opencode/skills/system-spec-kit/runtime/dist/hooks/codex/user-prompt-submit.js	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/skill-advisor/codex/user-prompt-submit.ts	../../../skills/system-spec-kit/runtime/hooks/codex/user-prompt-submit.ts	yes	.opencode/skills/system-spec-kit/runtime/hooks/codex/user-prompt-submit.ts	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/skill-advisor/cursor/user-prompt-submit.js	../../../skills/system-spec-kit/runtime/dist/hooks/cursor/user-prompt-submit.js	yes	.opencode/skills/system-spec-kit/runtime/dist/hooks/cursor/user-prompt-submit.js	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
